Time,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.97,0.2813,1.308,0.2654,0.7993,0.3465,1.6035,0.2647,0.973,0.2352,1.0104,0.3714,0.7641,0.301,0.7893,0.3395,0.4337,0.3263,0.4266,0.3195,0.0648,0.0586,0.2085,0.4246,0.0216,0.0611,0.0857
0.98,0.2924,1.3097,0.2759,0.8014,0.3574,1.6051,0.2791,0.9748,0.2434,1.0124,0.391,0.7683,0.3017,0.7893,0.3425,0.4336,0.3475,0.4309,0.3195,0.0648,0.0852,0.2064,0.4245,0.0215,0.0939,0.0846
0.99,0.3034,1.3114,0.2865,0.8033,0.3682,1.6066,0.2933,0.9767,0.2515,1.0143,0.4103,0.7727,0.3024,0.7896,0.3454,0.4335,0.3682,0.4351,0.3196,0.0649,0.1123,0.2031,0.4244,0.0214,0.1276,0.0825
1.0,0.3145,1.3129,0.2971,0.8051,0.379,1.608,0.3073,0.9785,0.2594,1.0162,0.4292,0.7772,0.3033,0.7901,0.3483,0.4335,0.3884,0.4391,0.3197,0.0649,0.1399,0.1985,0.4244,0.0212,0.162,0.0795
1.01,0.3254,1.3143,0.3078,0.8068,0.3897,1.6092,0.3211,0.9803,0.2673,1.018,0.4479,0.7816,0.3044,0.7908,0.3512,0.4334,0.4082,0.443,0.3198,0.065,0.1681,0.1927,0.4244,0.0211,0.1969,0.0757
1.02,0.3364,1.3155,0.3185,0.8083,0.4003,1.6103,0.3348,0.9819,0.2752,1.0197,0.4662,0.7861,0.3058,0.7915,0.354,0.4335,0.4274,0.4465,0.3199,0.0651,0.1969,0.1859,0.4244,0.021,0.2325,0.0713
1.03,0.3473,1.3165,0.3293,0.8096,0.411,1.6111,0.3483,0.9834,0.283,1.0212,0.4842,0.7904,0.3074,0.7924,0.3567,0.4335,0.446,0.4496,0.3201,0.0652,0.2264,0.1782,0.4244,0.0209,0.2686,0.0665
1.04,0.3583,1.3173,0.3402,0.8106,0.4216,1.6118,0.3617,0.9847,0.2909,1.0224,0.5019,0.7947,0.3093,0.7931,0.3594,0.4335,0.4639,0.4522,0.3203,0.0653,0.2566,0.1697,0.4244,0.0209,0.3052,0.0613
1.05,0.3692,1.3178,0.3511,0.8114,0.4322,1.6122,0.3749,0.9858,0.2987,1.0234,0.5194,0.7987,0.3116,0.7939,0.3622,0.4335,0.4811,0.4544,0.3205,0.0654,0.2876,0.1607,0.4245,0.0209,0.3425,0.0561
1.06,0.3802,1.318,0.3622,0.8119,0.4429,1.6123,0.3881,0.9865,0.3066,1.0242,0.5366,0.8025,0.3142,0.7944,0.3649,0.4335,0.4975,0.4559,0.3207,0.0655,0.3193,0.1513,0.4245,0.0209,0.3803,0.0511
1.07,0.3911,1.3179,0.3732,0.812,0.4535,1.6122,0.4013,0.987,0.3146,1.0246,0.5535,0.806,0.3173,0.7949,0.3677,0.4334,0.5131,0.4568,0.3209,0.0657,0.3517,0.1419,0.4246,0.0209,0.4186,0.0464
1.08,0.402,1.3175,0.3843,0.8119,0.4642,1.6118,0.4143,0.9872,0.3227,1.0247,0.5701,0.8092,0.3207,0.7951,0.3706,0.4333,0.5278,0.4571,0.3211,0.0659,0.3848,0.1326,0.4246,0.021,0.4573,0.0422
1.09,0.413,1.3168,0.3954,0.8114,0.4749,1.6112,0.4274,0.9871,0.3308,1.0245,0.5865,0.8121,0.3245,0.7951,0.3737,0.4332,0.5418,0.4566,0.3213,0.066,0.4185,0.1237,0.4247,0.021,0.4963,0.0388
1.1,0.4239,1.3158,0.4065,0.8107,0.4856,1.6102,0.4404,0.9867,0.3392,1.024,0.6027,0.8146,0.3288,0.7949,0.3768,0.4331,0.5549,0.4556,0.3215,0.0663,0.4526,0.1154,0.4247,0.021,0.5355,0.0363
1.11,0.4349,1.3145,0.4176,0.8097,0.4964,1.6091,0.4533,0.986,0.3477,1.0232,0.6186,0.8168,0.3336,0.7945,0.3802,0.4329,0.5673,0.4539,0.3217,0.0665,0.4869,0.108,0.4247,0.021,0.5746,0.0349
1.12,0.4459,1.3129,0.4287,0.8084,0.5072,1.6077,0.4662,0.985,0.3564,1.0222,0.6342,0.8185,0.3389,0.7938,0.3838,0.4327,0.5791,0.4516,0.322,0.0668,0.5213,0.1014,0.4248,0.021,0.6134,0.0346
1.13,0.4569,1.3111,0.4398,0.8069,0.5181,1.606,0.4791,0.9838,0.3653,1.0208,0.6496,0.8199,0.3446,0.7928,0.3877,0.4324,0.5904,0.4489,0.3223,0.0671,0.5554,0.096,0.4248,0.0209,0.6516,0.0355
1.14,0.4679,1.3091,0.451,0.8051,0.5291,1.6042,0.4919,0.9823,0.3745,1.0192,0.6646,0.8209,0.3509,0.7916,0.3918,0.432,0.6012,0.4458,0.3226,0.0675,0.5889,0.0917,0.4247,0.0209,0.6889,0.0376
1.15,0.4789,1.307,0.4622,0.8032,0.5401,1.6022,0.5046,0.9806,0.3839,1.0174,0.6794,0.8215,0.3578,0.7902,0.3963,0.4316,0.6117,0.4425,0.3229,0.0679,0.6217,0.0885,0.4247,0.0209,0.725,0.0407
1.16,0.49,1.3046,0.4734,0.8012,0.5512,1.6,0.5173,0.9787,0.3936,1.0153,0.6938,0.8218,0.3652,0.7885,0.4012,0.4311,0.6221,0.4391,0.3233,0.0683,0.6533,0.0863,0.4247,0.0209,0.7596,0.0446
1.17,0.5012,1.3022,0.4847,0.799,0.5624,1.5978,0.5298,0.9767,0.4036,1.0131,0.7079,0.8217,0.3732,0.7866,0.4065,0.4305,0.6325,0.4356,0.3237,0.0689,0.6835,0.0851,0.4246,0.0208,0.7925,0.0492
1.18,0.5124,1.2997,0.496,0.7968,0.5736,1.5954,0.5423,0.9746,0.4139,1.0106,0.7215,0.8212,0.3818,0.7845,0.4122,0.4298,0.643,0.4323,0.3242,0.0695,0.712,0.0845,0.4246,0.0209,0.8233,0.054
1.19,0.5237,1.2971,0.5074,0.7946,0.585,1.5931,0.5546,0.9725,0.4246,1.008,0.7348,0.8203,0.391,0.7821,0.4184,0.429,0.6536,0.4291,0.3247,0.0701,0.7386,0.0844,0.4246,0.0209,0.852,0.0588
1.2,0.5351,1.2946,0.5189,0.7924,0.5964,1.5908,0.5667,0.9704,0.4355,1.0053,0.7476,0.8192,0.4009,0.7796,0.425,0.4282,0.6646,0.4262,0.3252,0.0709,0.7632,0.0846,0.4246,0.021,0.8782,0.0632
1.21,0.5467,1.2922,0.5306,0.7902,0.6078,1.5886,0.5787,0.9683,0.4468,1.0024,0.76,0.8177,0.4113,0.777,0.432,0.4274,0.6761,0.4235,0.3258,0.0719,0.7855,0.0849,0.4246,0.0211,0.9018,0.0668
1.22,0.5584,1.2898,0.5423,0.7882,0.6194,1.5865,0.5906,0.9664,0.4584,0.9995,0.7718,0.816,0.4225,0.7742,0.4395,0.4265,0.6879,0.4213,0.3264,0.0731,0.8056,0.0851,0.4247,0.0212,0.9229,0.0695
1.23,0.5703,1.2876,0.5542,0.7863,0.6309,1.5846,0.6022,0.9646,0.4704,0.9965,0.7831,0.814,0.4342,0.7712,0.4474,0.4257,0.7003,0.4194,0.3271,0.0744,0.8233,0.0849,0.4248,0.0213,0.9413,0.071
1.24,0.5824,1.2855,0.5662,0.7845,0.6426,1.5828,0.6137,0.9631,0.4827,0.9936,0.7939,0.8117,0.4466,0.7683,0.4558,0.4248,0.7131,0.418,0.3278,0.0761,0.8387,0.0844,0.425,0.0213,0.9572,0.0711
1.25,0.5947,1.2837,0.5785,0.7829,0.6543,1.5813,0.6249,0.9618,0.4953,0.9906,0.8041,0.8093,0.4596,0.7652,0.4648,0.424,0.7264,0.4169,0.3287,0.078,0.8519,0.0835,0.4252,0.0213,0.9706,0.0697
1.26,0.6073,1.282,0.5909,0.7816,0.666,1.58,0.636,0.9608,0.5083,0.9877,0.8136,0.8067,0.4733,0.7622,0.4743,0.4233,0.7401,0.4163,0.3298,0.0803,0.8631,0.0823,0.4254,0.0212,0.9817,0.0671
1.27,0.6201,1.2807,0.6036,0.7804,0.6779,1.579,0.6469,0.9601,0.5216,0.985,0.8225,0.804,0.4875,0.7592,0.4845,0.4225,0.7541,0.4161,0.3312,0.083,0.8723,0.0807,0.4255,0.021,0.9906,0.0632
1.28,0.6331,1.2795,0.6164,0.7795,0.6897,1.5783,0.6575,0.9598,0.5352,0.9824,0.8308,0.8012,0.5025,0.7563,0.4955,0.4217,0.7682,0.4164,0.3331,0.0862,0.8798,0.0789,0.4257,0.0208,0.9977,0.0584
1.29,0.6464,1.2787,0.6294,0.7789,0.7017,1.5779,0.668,0.9598,0.5492,0.9799,0.8384,0.7984,0.518,0.7535,0.5073,0.4209,0.7825,0.417,0.3355,0.0899,0.8858,0.077,0.4258,0.0206,1.0031,0.0529
1.3,0.6599,1.2782,0.6427,0.7785,0.7137,1.5777,0.6783,0.9602,0.5635,0.9777,0.8454,0.7956,0.5342,0.7509,0.5202,0.42,0.7966,0.4179,0.3386,0.094,0.8905,0.0751,0.4258,0.0204,1.0071,0.0471
1.31,0.6735,1.2779,0.656,0.7784,0.7257,1.5779,0.6885,0.961,0.578,0.9757,0.8517,0.7928,0.5509,0.7485,0.5342,0.4189,0.8105,0.419,0.3426,0.0987,0.8941,0.0734,0.4258,0.0203,1.0099,0.0413
1.32,0.6873,1.2779,0.6695,0.7784,0.7378,1.5782,0.6985,0.9621,0.5929,0.9739,0.8574,0.7901,0.5683,0.7463,0.5494,0.4176,0.8241,0.4204,0.3477,0.1039,0.8969,0.0719,0.4258,0.0205,1.0119,0.0357
1.33,0.7012,1.2781,0.6831,0.7787,0.7499,1.5788,0.7083,0.9635,0.6081,0.9724,0.8625,0.7875,0.5863,0.7443,0.5659,0.4161,0.837,0.4217,0.3541,0.1097,0.899,0.0706,0.426,0.0211,1.0132,0.0307
1.34,0.7152,1.2786,0.6966,0.779,0.7621,1.5796,0.718,0.9652,0.6235,0.9712,0.867,0.7851,0.6049,0.7426,0.5837,0.4144,0.8494,0.4231,0.3618,0.116,0.9006,0.0697,0.4264,0.0222,1.0141,0.0264
1.35,0.7291,1.2793,0.7102,0.7795,0.7742,1.5806,0.7276,0.9671,0.6391,0.9702,0.8709,0.7828,0.624,0.7411,0.6028,0.4124,0.8609,0.4243,0.371,0.1227,0.9018,0.069,0.4272,0.0239,1.0146,0.0229
1.36,0.743,1.2802,0.7237,0.7801,0.7863,1.5816,0.737,0.9692,0.6549,0.9694,0.8744,0.7807,0.6437,0.7399,0.6233,0.4104,0.8716,0.4252,0.3818,0.13,0.9028,0.0685,0.4288,0.0265,1.0148,0.0203
1.37,0.7568,1.2811,0.7371,0.7806,0.7984,1.5827,0.7463,0.9714,0.6708,0.9688,0.8774,0.7787,0.6638,0.739,0.6449,0.4083,0.8814,0.4259,0.3942,0.1376,0.9035,0.0682,0.4314,0.0299,1.015,0.0184
1.38,0.7705,1.2822,0.7503,0.7812,0.8104,1.584,0.7556,0.9737,0.6868,0.9685,0.88,0.777,0.6844,0.7383,0.6675,0.4063,0.8904,0.4263,0.4082,0.1455,0.9042,0.0681,0.4353,0.0342,1.0151,0.0172
1.39,0.784,1.2834,0.7634,0.7818,0.8224,1.5852,0.7647,0.9759,0.7029,0.9683,0.8823,0.7754,0.7054,0.7379,0.691,0.4045,0.8984,0.4264,0.4238,0.1536,0.9047,0.068,0.4409,0.0394,1.0152,0.0167
1.4,0.7973,1.2846,0.7762,0.7824,0.8342,1.5866,0.7737,0.9782,0.7189,0.9682,0.8843,0.7741,0.7267,0.7379,0.7151,0.403,0.9057,0.4263,0.4409,0.1618,0.9052,0.068,0.4484,0.0455,1.0154,0.0165
1.41,0.8104,1.2859,0.7888,0.7831,0.846,1.5879,0.7826,0.9804,0.735,0.9683,0.8861,0.7729,0.7484,0.738,0.7397,0.4021,0.9122,0.4259,0.4594,0.17,0.9057,0.068,0.4583,0.0521,1.0155,0.0166
1.42,0.8233,1.2872,0.8012,0.7838,0.8576,1.5893,0.7915,0.9825,0.751,0.9686,0.8877,0.772,0.7703,0.7386,0.7644,0.4017,0.9181,0.4254,0.4792,0.178,0.9061,0.068,0.4706,0.0591,1.0156,0.0169
1.43,0.836,1.2886,0.8134,0.7845,0.8692,1.5908,0.8002,0.9846,0.7669,0.969,0.8893,0.7713,0.7924,0.7394,0.7892,0.402,0.9234,0.4249,0.5002,0.1857,0.9065,0.068,0.4856,0.0663,1.0157,0.0173
1.44,0.8485,1.29,0.8254,0.7854,0.8806,1.5923,0.8089,0.9865,0.7826,0.9696,0.8908,0.7709,0.8147,0.7406,0.8138,0.4031,0.9284,0.4243,0.5223,0.1928,0.9068,0.068,0.5034,0.0734,1.0158,0.0177
1.45,0.8608,1.2914,0.8372,0.7864,0.892,1.5938,0.8176,0.9885,0.7983,0.9704,0.8923,0.7707,0.8371,0.7423,0.8382,0.4049,0.9329,0.4238,0.5454,0.1992,0.9071,0.068,0.524,0.08,1.0159,0.0179
1.46,0.8729,1.2929,0.8489,0.7876,0.9033,1.5954,0.8261,0.9903,0.8138,0.9714,0.8939,0.7707,0.8595,0.7443,0.8623,0.4075,0.9372,0.4234,0.5693,0.2046,0.9075,0.068,0.5472,0.0859,1.016,0.0181
1.47,0.8849,1.2944,0.8604,0.7889,0.9145,1.5969,0.8347,0.9922,0.8292,0.9725,0.8956,0.771,0.8819,0.7467,0.886,0.4106,0.9413,0.423,0.594,0.2091,0.9078,0.068,0.573,0.0908,1.0161,0.0182
1.48,0.8967,1.296,0.8718,0.7903,0.9256,1.5985,0.8432,0.994,0.8444,0.9738,0.8975,0.7715,0.9043,0.7496,0.9093,0.4143,0.9451,0.4228,0.6193,0.2123,0.9081,0.0681,0.601,0.0946,1.0161,0.0182
1.49,0.9085,1.2976,0.8832,0.7918,0.9367,1.6001,0.8517,0.9958,0.8595,0.9753,0.8996,0.7722,0.9265,0.7529,0.9323,0.4185,0.9487,0.4226,0.6452,0.2142,0.9084,0.0682,0.6311,0.0972,1.0162,0.0181
1.5,0.9201,1.2992,0.8945,0.7934,0.9477,1.6016,0.8601,0.9976,0.8744,0.977,0.902,0.7731,0.9486,0.7566,0.955,0.423,0.9522,0.4225,0.6718,0.2146,0.9087,0.0684,0.6629,0.0985,1.0163,0.018
1.51,0.9316,1.3007,0.9058,0.795,0.9587,1.6031,0.8686,0.9992,0.8892,0.9787,0.9047,0.7741,0.9705,0.7605,0.9773,0.4276,0.9555,0.4225,0.6988,0.2136,0.909,0.0686,0.6963,0.0985,1.0163,0.0179
1.52,0.9431,1.3023,0.9171,0.7966,0.9697,1.6045,0.8771,1.0008,0.9039,0.9805,0.9077,0.7752,0.9922,0.7648,0.9992,0.4324,0.9586,0.4225,0.7264,0.2112,0.9093,0.0689,0.7309,0.0972,1.0164,0.0178
1.53,0.9545,1.3037,0.9284,0.7982,0.9806,1.6058,0.8855,1.0023,0.9184,0.9824,0.9111,0.7763,1.0136,0.7693,1.0208,0.4372,0.9615,0.4226,0.7546,0.2073,0.9097,0.0693,0.7666,0.0949,1.0165,0.0177
1.54,0.9658,1.305,0.9397,0.7996,0.9915,1.6069,0.894,1.0037,0.9329,0.9841,0.9148,0.7774,1.0347,0.7739,1.0419,0.4418,0.9644,0.4227,0.7835,0.202,0.91,0.0698,0.8032,0.0915,1.0166,0.0177
1.55,0.9771,1.3061,0.9509,0.8008,1.0023,1.6078,0.9026,1.0048,0.9472,0.9858,0.919,0.7784,1.0555,0.7786,1.0625,0.4463,0.9672,0.4228,0.813,0.1955,0.9104,0.0703,0.8406,0.0872,1.0167,0.0177
1.56,0.9884,1.3071,0.9621,0.8019,1.0132,1.6086,0.9111,1.0058,0.9614,0.9873,0.9237,0.7793,1.076,0.7833,1.0825,0.4505,0.9699,0.4231,0.8433,0.1878,0.9108,0.071,0.8787,0.0823,1.0168,0.0177
1.57,0.9996,1.3078,0.9733,0.8027,1.024,1.6092,0.9198,1.0065,0.9755,0.9887,0.9288,0.78,1.0961,0.7879,1.1019,0.4543,0.9727,0.4233,0.8745,0.179,0.9111,0.0717,0.9175,0.0769,1.0168,0.0177
1.58,1.0107,1.3083,0.9844,0.8032,1.0347,1.6096,0.9285,1.007,0.9896,0.9898,0.9343,0.7805,1.1159,0.7925,1.1205,0.4576,0.9755,0.4236,0.9066,0.1696,0.9115,0.0724,0.9569,0.0712,1.0169,0.0178
1.59,1.0218,1.3086,0.9955,0.8035,1.0455,1.6097,0.9373,1.0072,1.0036,0.9907,0.9403,0.7807,1.1354,0.7969,1.1382,0.4604,0.9784,0.4239,0.9397,0.1595,0.9119,0.0732,0.9968,0.0654,1.0169,0.0178
1.6,1.0329,1.3086,1.0065,0.8035,1.0562,1.6096,0.9462,1.0072,1.0175,0.9913,0.9468,0.7807,1.1545,0.8011,1.155,0.4625,0.9815,0.4243,0.9737,0.1492,0.9123,0.0741,1.0373,0.0599,1.017,0.0179
1.61,1.0439,1.3083,1.0174,0.8033,1.0669,1.6094,0.9552,1.0069,1.0313,0.9917,0.9538,0.7804,1.1734,0.8051,1.171,0.464,0.9847,0.4247,1.0087,0.1388,0.9126,0.075,1.0783,0.0547,1.017,0.0179
1.62,1.055,1.3079,1.0283,0.8027,1.0776,1.6088,0.9643,1.0063,1.0451,0.9918,0.9612,0.7799,1.1918,0.8089,1.186,0.4647,0.9881,0.425,1.0447,0.1287,0.913,0.0759,1.1197,0.0501,1.0169,0.0179
1.63,1.0659,1.3071,1.0392,0.802,1.0882,1.6081,0.9736,1.0055,1.0589,0.9916,0.9691,0.7791,1.21,0.8124,1.2001,0.4647,0.9917,0.4253,1.0814,0.1192,0.9135,0.0768,1.1613,0.0463,1.0169,0.0179
1.64,1.0769,1.3062,1.0501,0.801,1.0988,1.6072,0.9831,1.0045,1.0725,0.9912,0.9776,0.778,1.2278,0.8157,1.2133,0.464,0.9956,0.4256,1.1186,0.1106,0.9139,0.0778,1.203,0.0436,1.0168,0.0179
1.65,1.0879,1.305,1.061,0.7999,1.1094,1.606,0.9928,1.0032,1.0862,0.9906,0.9865,0.7768,1.2452,0.8187,1.2257,0.4626,0.9997,0.4259,1.1562,0.103,0.9144,0.0789,1.2445,0.0421,1.0167,0.0179
1.66,1.0988,1.3037,1.0719,0.7986,1.12,1.6047,1.0028,1.0018,1.0997,0.9898,0.9959,0.7753,1.2623,0.8215,1.2375,0.4606,1.0041,0.4261,1.1937,0.0966,0.915,0.08,1.2856,0.0419,1.0167,0.0179
1.67,1.1099,1.3023,1.083,0.7971,1.1306,1.6032,1.013,1.0001,1.1132,0.9888,1.0059,0.7737,1.279,0.8239,1.2487,0.4581,1.0088,0.4263,1.2309,0.0916,0.9157,0.0811,1.3259,0.0431,1.0166,0.0179
1.68,1.1209,1.3007,1.0942,0.7956,1.1411,1.6016,1.0235,0.9983,1.1266,0.9877,1.0164,0.7718,1.2953,0.826,1.2595,0.4551,1.0139,0.4265,1.2673,0.0879,0.9164,0.0824,1.3652,0.0456,1.0166,0.018
1.69,1.132,1.299,1.1056,0.794,1.1517,1.5998,1.0344,0.9963,1.14,0.9864,1.0274,0.7698,1.3113,0.8278,1.2701,0.4519,1.0193,0.4267,1.3026,0.0855,0.9172,0.0838,1.403,0.0492,1.0166,0.0181
1.7,1.1432,1.2972,1.1173,0.7923,1.1624,1.5979,1.0456,0.9942,1.1532,0.9851,1.039,0.7677,1.3268,0.8292,1.2806,0.4486,1.0251,0.4269,1.3362,0.0842,0.9182,0.0854,1.439,0.0539,1.0166,0.0182
1.71,1.1546,1.2954,1.1291,0.7907,1.173,1.596,1.0571,0.9918,1.1664,0.9836,1.0511,0.7654,1.3418,0.8302,1.2912,0.4453,1.0314,0.4271,1.368,0.0838,0.9192,0.0871,1.4728,0.0591,1.0166,0.0183
1.72,1.166,1.2936,1.1413,0.789,1.1837,1.594,1.0691,0.9893,1.1795,0.9822,1.0638,0.7629,1.3565,0.8309,1.302,0.4421,1.0381,0.4273,1.3974,0.0841,0.9203,0.089,1.5041,0.0646,1.0166,0.0185
1.73,1.1777,1.2917,1.1537,0.7873,1.1945,1.5921,1.0814,0.9867,1.1924,0.9807,1.0769,0.7603,1.3707,0.8311,1.3132,0.439,1.0452,0.4275,1.4244,0.0847,0.9216,0.0911,1.5328,0.0699,1.0166,0.0186
1.74,1.1894,1.2899,1.1663,0.7857,1.2053,1.5901,1.0941,0.984,1.2053,0.9793,1.0906,0.7575,1.3845,0.831,1.3248,0.4363,1.0529,0.4277,1.4486,0.0853,0.923,0.0935,1.5585,0.0746,1.0166,0.0187
1.75,1.2014,1.2881,1.1793,0.7842,1.2162,1.5883,1.1071,0.9812,1.218,0.9779,1.1047,0.7547,1.3978,0.8304,1.337,0.4339,1.0612,0.4279,1.4701,0.0858,0.9245,0.0962,1.5813,0.0783,1.0165,0.0188
1.76,1.2134,1.2864,1.1925,0.7827,1.2272,1.5866,1.1204,0.9783,1.2306,0.9766,1.1193,0.7517,1.4106,0.8295,1.3496,0.4319,1.0701,0.428,1.4888,0.0858,0.9262,0.099,1.6011,0.0807,1.0164,0.0188
1.77,1.2257,1.2848,1.2059,0.7812,1.2383,1.585,1.134,0.9755,1.243,0.9755,1.1343,0.7488,1.4229,0.8281,1.3628,0.4301,1.0797,0.4281,1.5048,0.0853,0.9282,0.1022,1.618,0.0815,1.0162,0.0188
1.78,1.238,1.2833,1.2196,0.7799,1.2493,1.5836,1.1478,0.9726,1.2553,0.9745,1.1496,0.7458,1.4347,0.8265,1.3764,0.4287,1.0901,0.4279,1.5182,0.0842,0.9305,0.1056,1.6321,0.0807,1.0159,0.0187
1.79,1.2504,1.282,1.2334,0.7786,1.2605,1.5824,1.1618,0.9699,1.2674,0.9737,1.1652,0.7429,1.4459,0.8245,1.3903,0.4277,1.1013,0.4276,1.5293,0.0825,0.9333,0.1092,1.6436,0.0783,1.0157,0.0186
1.8,1.2629,1.2809,1.2473,0.7774,1.2716,1.5815,1.176,0.9672,1.2793,0.9732,1.1812,0.7401,1.4566,0.8223,1.4045,0.4269,1.1135,0.4271,1.5384,0.0804,0.9368,0.1131,1.6529,0.0745,1.0156,0.0186
1.81,1.2754,1.28,1.2613,0.7764,1.2828,1.5808,1.1903,0.9648,1.2911,0.9729,1.1974,0.7375,1.4666,0.8199,1.4187,0.4264,1.1268,0.4263,1.5457,0.078,0.9411,0.1173,1.6601,0.0695,1.0157,0.0188
1.82,1.2879,1.2794,1.2753,0.7755,1.2939,1.5803,1.2046,0.9626,1.3026,0.9728,1.2139,0.7351,1.4759,0.8173,1.4329,0.4262,1.1412,0.4252,1.5515,0.0753,0.9464,0.1217,1.6657,0.0636,1.0161,0.0192
1.83,1.3004,1.279,1.2893,0.7748,1.3051,1.5801,1.2192,0.9606,1.3141,0.9731,1.2307,0.733,1.4846,0.8146,1.4469,0.4263,1.1568,0.4239,1.556,0.0728,0.953,0.1264,1.6699,0.0572,1.0169,0.02
1.84,1.313,1.279,1.3033,0.7743,1.3164,1.5802,1.2338,0.9591,1.3254,0.9736,1.2479,0.7313,1.4926,0.8118,1.4606,0.4266,1.1737,0.4223,1.5596,0.0703,0.961,0.1314,1.673,0.0508,1.0184,0.0213
1.85,1.3257,1.2792,1.3173,0.774,1.3278,1.5805,1.2487,0.9578,1.3366,0.9745,1.2655,0.7299,1.5,0.809,1.4739,0.4272,1.192,0.4205,1.5625,0.0682,0.9706,0.1367,1.6752,0.0447,1.0205,0.0231
1.86,1.3384,1.2797,1.3314,0.774,1.3393,1.5811,1.2639,0.9569,1.3479,0.9757,1.2836,0.7289,1.5068,0.8062,1.4869,0.428,1.2117,0.4185,1.5647,0.0665,0.9818,0.1423,1.6767,0.0391,1.0234,0.0257
1.87,1.3513,1.2804,1.3455,0.7743,1.351,1.5818,1.2794,0.9563,1.3592,0.9771,1.3023,0.7284,1.5132,0.8034,1.4996,0.4289,1.2328,0.4164,1.5665,0.0651,0.9947,0.1482,1.6778,0.0342,1.0272,0.029
1.88,1.3645,1.2814,1.3598,0.7748,1.3631,1.5827,1.2954,0.9561,1.3706,0.9788,1.3217,0.7281,1.5191,0.8005,1.5121,0.4301,1.2552,0.4141,1.5681,0.0641,1.0091,0.1545,1.6786,0.0301,1.0318,0.0331
1.89,1.3779,1.2826,1.3743,0.7755,1.3754,1.5837,1.3118,0.9561,1.3822,0.9807,1.3417,0.7282,1.5248,0.7977,1.5244,0.4313,1.2789,0.4117,1.5695,0.0634,1.025,0.1611,1.6792,0.0267,1.0372,0.0379
1.9,1.3916,1.284,1.389,0.7764,1.3881,1.5848,1.3287,0.9562,1.394,0.9829,1.3624,0.7285,1.5304,0.7948,1.5367,0.4326,1.3037,0.4093,1.5708,0.0629,1.0421,0.1679,1.6798,0.024,1.0432,0.0433
1.91,1.4056,1.2854,1.404,0.7774,1.401,1.5859,1.346,0.9565,1.4061,0.9851,1.3836,0.7289,1.536,0.792,1.549,0.434,1.3291,0.4069,1.5721,0.0626,1.0599,0.175,1.6803,0.0217,1.0497,0.0491
1.92,1.4198,1.2868,1.4192,0.7785,1.4141,1.5871,1.3635,0.9568,1.4183,0.9874,1.4052,0.7293,1.5416,0.7891,1.5614,0.4353,1.355,0.4045,1.5735,0.0623,1.0781,0.1822,1.681,0.0197,1.0564,0.0552
